id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
0.0,1.1017616987228394,-0.14448635280132294,0.8321517109870911,0.30280452966690063,-1.4498544931411743,0.30927151441574097,0.2999076545238495,-0.7688841223716736,-0.3142041862010956,-2.9852991104125977,-1.0313544273376465,1.457518219947815,-0.5649892091751099,0.901691198348999,-0.2890218198299408,-0.7871941924095154
1.0,-0.03978076949715614,-8.946738243103027,-0.3897347152233124,4.843662738800049,-7.48921012878418,11.421967506408691,1.8640356063842773,-6.155055046081543,1.905934453010559,6.334212303161621,-3.405465841293335,0.9229406714439392,-2.1821906566619873,4.3970842361450195,-9.428879737854004,6.757393836975098
2.0,4.99454402923584,-6.422916889190674,3.212599039077759,5.013206958770752,3.150834083557129,8.111621856689453,-0.6665858030319214,1.1903220415115356,-7.342414855957031,-2.720655679702759,-3.697399616241455,-6.221464157104492,-6.931564807891846,-4.197969436645508,0.9866883754730225,-1.1645183563232422
3.0,5.097167015075684,0.6625404953956604,2.3471760749816895,2.8630194664001465,8.060168266296387,6.614124774932861,0.5479522347450256,-1.236365556716919,4.4036760330200195,0.3796868622303009,-8.52884578704834,0.16183316707611084,-9.7373046875,0.6370940208435059,5.399430751800537,2.9594504833221436
4.0,-1.7278549671173096,-0.7367247939109802,7.163914203643799,-3.0691092014312744,1.523388385772705,-11.718775749206543,0.1504753977060318,-8.031244277954102,0.6012741923332214,4.100342750549316,2.083867073059082,12.896759986877441,-6.6119771003723145,4.571804046630859,-3.6126253604888916,-2.2541120052337646
5.0,9.079407691955566,-6.153375148773193,2.200896739959717,10.757723808288574,0.8243533372879028,-1.1801940202713013,-1.9519747495651245,-5.708610534667969,3.3632333278656006,-1.0771273374557495,1.4474644660949707,5.060278415679932,-4.863678932189941,4.444081783294678,-4.838811874389648,1.752728819847107
6.0,0.3070850670337677,-7.483037948608398,0.8092596530914307,5.478976249694824,-7.318414211273193,7.32432746887207,0.570690393447876,7.52088737487793,-0.9122393131256104,2.4377989768981934,-13.265957832336426,7.915109634399414,0.0026143849827349186,0.19221915304660797,-1.3900444507598877,4.585268497467041
7.0,-2.450496196746826,0.9330119490623474,0.7266838550567627,-7.6632795333862305,-4.0399041175842285,-2.812859535217285,7.875580310821533,2.645014524459839,0.6935668587684631,-3.1362791061401367,-2.0052952766418457,-5.5032782554626465,2.695918560028076,2.382932662963867,1.9500732421875,-18.776348114013672
8.0,2.7771129608154297,-7.006499290466309,11.550213813781738,3.3854262828826904,1.50645112991333,0.267267644405365,4.629484176635742,-6.750744819641113,-0.8051577210426331,3.6574838161468506,0.8735584020614624,4.205235481262207,-9.297300338745117,-1.4795774221420288,-3.3957772254943848,7.526318073272705
9.0,2.895484447479248,-1.4445656538009644,4.298117637634277,7.136261463165283,0.19340093433856964,-9.724505424499512,2.2727723121643066,-3.980726957321167,0.43649670481681824,-3.6162362098693848,7.9653520584106445,6.729370594024658,-5.10460901260376,6.9665961265563965,-6.922613620758057,11.129301071166992
10.0,1.9647808074951172,-6.692742824554443,-1.2205893993377686,6.0507049560546875,-4.352705001831055,10.683117866516113,-1.0387580394744873,-4.073910713195801,2.0425078868865967,1.1897399425506592,4.60268497467041,4.631287574768066,-3.153634786605835,-6.324687480926514,-10.056612968444824,3.9410223960876465
11.0,5.734630107879639,-5.17250394821167,-0.7365311980247498,3.562919855117798,-0.5571843981742859,4.139378547668457,0.2995070219039917,-8.53618049621582,5.672311305999756,-3.598917245864868,6.005339622497559,9.474720001220703,-1.4584498405456543,1.4947115182876587,-5.267131328582764,3.4040164947509766
12.0,4.760251522064209,-4.114236831665039,3.4084014892578125,8.921982765197754,-2.2327497005462646,-3.751394748687744,-3.424313545227051,-8.025872230529785,0.1534297913312912,1.6476563215255737,0.41316261887550354,5.023428440093994,-3.179945468902588,0.4177699387073517,-3.4131133556365967,3.005586624145508
13.0,10.52698802947998,3.728123188018799,0.6514609456062317,-1.7910141944885254,2.951293468475342,-5.438938140869141,-8.32805347442627,-3.392991065979004,-5.721051216125488,-5.352991104125977,4.4898223876953125,3.413559913635254,-6.945497989654541,-9.237601280212402,-1.8214948177337646,-6.445624351501465
14.0,8.060514450073242,-3.755801200866699,-3.0766069889068604,4.925431728363037,-1.5074081420898438,5.494028568267822,-3.843973398208618,-7.714604377746582,6.835483074188232,0.5444455146789551,2.3248465061187744,2.782694101333618,-1.5517951250076294,-2.634141683578491,-5.152540683746338,-10.814605712890625
15.0,2.8197126388549805,-9.037788391113281,-2.373572587966919,5.550763130187988,-11.15010929107666,6.307553291320801,-6.896110534667969,-7.1971211433410645,1.5621637105941772,4.264338493347168,4.3287482261657715,0.9459158778190613,-1.951408863067627,-1.359553337097168,-9.489537239074707,-0.6125300526618958
16.0,3.8899471759796143,-2.100970506668091,0.031738005578517914,-0.9412363171577454,-11.233612060546875,-1.3232418298721313,-0.7668747305870056,-5.24159049987793,-0.18311241269111633,2.3669588565826416,2.4761736392974854,9.570075035095215,7.687636375427246,8.483613967895508,-6.366235733032227,6.976318836212158
17.0,4.586145401000977,0.925659716129303,-3.242950201034546,1.5399055480957031,-7.299829483032227,5.788487911224365,-0.724653959274292,-7.2772040367126465,3.024245500564575,1.7837549448013306,-2.0991246700286865,3.7808103561401367,-0.23947502672672272,7.522599220275879,-10.409180641174316,1.8490073680877686
18.0,0.6051458120346069,-8.076260566711426,3.348428726196289,12.134922981262207,-1.8257635831832886,7.670712471008301,1.4465103149414062,0.4017377197742462,2.7818603515625,0.642887532711029,0.44987753033638,6.227616786956787,-1.7052161693572998,-0.9715968370437622,-4.968740463256836,2.563722610473633
19.0,12.573901176452637,-2.307713031768799,4.670550346374512,-0.7927584052085876,-2.538703203201294,-1.3873506784439087,4.277265548706055,-4.922138690948486,2.261796474456787,-20.766273498535156,-9.649697303771973,10.503304481506348,-1.3501380681991577,2.455031156539917,-4.3431596755981445,-7.084328651428223
20.0,11.152436256408691,-4.45095682144165,4.591980457305908,2.320467710494995,-4.999886989593506,1.081592082977295,3.8511927127838135,-4.5919365882873535,-1.490190029144287,-21.091630935668945,-8.008190155029297,9.918654441833496,-0.8340896964073181,3.856327772140503,-3.4655449390411377,-5.517535209655762
21.0,11.093476295471191,-1.8750505447387695,3.0449719429016113,2.226856231689453,-4.201937675476074,-3.2945284843444824,6.194447994232178,-4.19171667098999,2.1637635231018066,-23.032209396362305,-6.540909767150879,11.756075859069824,-4.072988510131836,3.061609983444214,-3.3167877197265625,-8.496116638183594
22.0,8.812121391296387,-1.7453670501708984,4.396045207977295,2.281949043273926,-5.476874828338623,0.4128410220146179,0.4940594732761383,-4.978373050689697,-1.1975919008255005,-21.05303382873535,-9.471105575561523,9.479228019714355,-1.7199946641921997,3.8070592880249023,-3.3561105728149414,-6.7820963859558105
23.0,11.905252456665039,-1.1044142246246338,5.692740440368652,2.0688133239746094,-4.020221710205078,-0.6254470348358154,4.596786975860596,-2.5907161235809326,0.8960661888122559,-23.34627914428711,-6.240784645080566,8.906275749206543,-2.1047677993774414,6.136595726013184,-3.0159544944763184,-8.25931453704834
24.0,8.53697681427002,-1.1870654821395874,3.150012969970703,-0.4332050383090973,-5.349874973297119,0.5202358961105347,2.169450283050537,-5.35904598236084,1.4579739570617676,-17.812803268432617,-9.512275695800781,9.395234107971191,-2.261012315750122,1.3558719158172607,-2.523545980453491,-5.874692440032959
25.0,10.010750770568848,-2.663741111755371,5.144679546356201,2.168527126312256,-5.108919143676758,-3.6667685508728027,4.650062561035156,-4.414552211761475,2.201659917831421,-24.216890335083008,-5.901250839233398,10.564839363098145,-2.708939552307129,3.111323356628418,-2.545914888381958,-8.47206974029541
26.0,9.360516548156738,-1.1653624773025513,6.568471908569336,-0.3745741546154022,-5.739964008331299,2.357083559036255,-0.2127000242471695,-8.131470680236816,-1.4417178630828857,-17.497020721435547,-9.96423625946045,8.169090270996094,-2.5459134578704834,4.67582893371582,-0.8738747835159302,-1.6972981691360474
27.0,11.640040397644043,-2.944502353668213,4.993419170379639,2.016895294189453,-2.157306432723999,-2.3232312202453613,5.926629543304443,-6.123667240142822,2.6511216163635254,-22.7447452545166,-6.949807167053223,11.64045238494873,-1.243312954902649,3.0571467876434326,-4.152490615844727,-8.517969131469727
28.0,10.753046989440918,-2.004993438720703,4.815033435821533,1.061793565750122,-1.7056858539581299,-1.0109509229660034,5.449335098266602,-3.956385374069214,0.6390403509140015,-21.876731872558594,-6.4861836433410645,9.98553466796875,-1.8532981872558594,5.3747334480285645,-4.518112659454346,-10.4464693069458
29.0,0.39563602209091187,-5.6334686279296875,-0.37032824754714966,3.2379133701324463,-4.6762518882751465,6.983147621154785,1.0495829582214355,-3.5273988246917725,1.0310481786727905,3.8269755840301514,-1.918155550956726,1.1632640361785889,-1.5345675945281982,3.4270496368408203,-6.790969371795654,4.0294694900512695
30.0,6.372455596923828,-4.2377214431762695,2.214916944503784,5.442223072052002,4.082149982452393,8.536909103393555,-0.11189931631088257,1.8771719932556152,-7.259588241577148,-2.594106435775757,-3.2374331951141357,-4.102628707885742,-5.394596576690674,-3.7394988536834717,0.25002071261405945,-1.9798810482025146
31.0,11.351036071777344,-2.1590588092803955,5.733790397644043,1.3269057273864746,-2.2656097412109375,-0.8637752532958984,6.102322101593018,-3.9787418842315674,1.2948967218399048,-22.163494110107422,-7.195227146148682,11.516511917114258,-2.779067277908325,4.901815414428711,-4.203828811645508,-9.731038093566895
32.0,10.856424331665039,-2.02915620803833,5.119673728942871,3.836761474609375,-6.9641594886779785,1.2089457511901855,3.4092347621917725,-3.591160774230957,-0.5262871980667114,-21.945558547973633,-8.570087432861328,12.61952018737793,-3.1780407428741455,2.8090567588806152,-6.140063285827637,-7.34356164932251
33.0,5.652180194854736,0.23070776462554932,3.3743035793304443,3.274646043777466,7.48314094543457,7.695991039276123,1.2248752117156982,-0.5107569098472595,4.0083184242248535,0.5415307283401489,-6.253186225891113,-0.06983920186758041,-7.1692118644714355,1.0240124464035034,4.231340408325195,1.8127639293670654
34.0,7.79075813293457,-2.501053810119629,3.340296506881714,0.6442139148712158,-4.492930889129639,-4.040097713470459,5.402316570281982,-2.505633592605591,3.521336555480957,-22.046188354492188,-8.018671035766602,8.250998497009277,-3.979743719100952,6.490854740142822,-2.5030360221862793,-7.311093330383301
35.0,10.063928604125977,-5.096558570861816,5.669838905334473,2.527561902999878,-6.036484718322754,0.14291296899318695,4.566951751708984,-3.023144006729126,0.6947430372238159,-21.35722541809082,-6.314175605773926,10.840897560119629,-1.8784259557724,2.8126533031463623,-3.3212292194366455,-7.278307914733887
36.0,-0.209899440407753,-3.30281400680542,3.201133966445923,-0.7971250414848328,4.2088165283203125,-14.359467506408691,-0.8758107423782349,-6.440572738647461,1.0008273124694824,0.012536583468317986,2.776315927505493,10.845013618469238,-5.028266906738281,5.336658954620361,-2.0421907901763916,-1.8941885232925415
37.0,10.2422513961792,-3.7250657081604004,3.04931378364563,-0.6856567859649658,-6.669191360473633,0.7973010540008545,3.4407224655151367,-3.71636700630188,1.7262417078018188,-21.821273803710938,-8.548891067504883,11.253607749938965,-3.8386411666870117,3.703608989715576,-4.771321773529053,-6.0870208740234375
38.0,10.180262565612793,-3.4460718631744385,4.382429599761963,3.078977108001709,-4.711982727050781,2.0650506019592285,4.095176696777344,-4.130151748657227,-1.28010892868042,-22.710159301757812,-7.5260090827941895,10.60232925415039,-2.7594244480133057,3.809537887573242,-4.623316764831543,-7.116619110107422
39.0,11.855875015258789,-3.571362018585205,4.1185994148254395,3.086402416229248,-4.113936424255371,-2.690964698791504,5.950878620147705,-3.8135628700256348,3.0176429748535156,-23.901031494140625,-5.812433242797852,9.30007553100586,-0.8875229954719543,4.042537689208984,-3.7208874225616455,-8.870255470275879
40.0,9.002890586853027,-1.6749588251113892,5.674356460571289,0.5614108443260193,-1.6870983839035034,-0.8786197304725647,4.545613765716553,-5.488358497619629,-0.9937002062797546,-19.497068405151367,-8.439555168151855,13.154609680175781,-2.1513192653656006,3.7214651107788086,-5.83370304107666,-8.088258743286133
41.0,11.826303482055664,-3.5952768325805664,3.0154330730438232,2.489490509033203,-5.150716781616211,-0.3783978521823883,5.155617713928223,-3.9638309478759766,0.5872793793678284,-23.182859420776367,-7.069366455078125,9.444511413574219,-1.9018380641937256,3.0926947593688965,-3.401834487915039,-6.717674732208252
42.0,10.880724906921387,-1.7679884433746338,3.2181813716888428,1.2220313549041748,-4.9735307693481445,-3.0905098915100098,4.262038707733154,-4.607910633087158,2.669093370437622,-21.423749923706055,-6.713437080383301,7.272038459777832,-4.133362770080566,3.005539894104004,-3.3135385513305664,-7.8961663246154785
43.0,11.549481391906738,-2.855229139328003,4.242020130157471,2.608694314956665,-3.0135977268218994,-3.409463882446289,6.6584014892578125,-3.5286686420440674,2.632805824279785,-23.410642623901367,-6.333067893981934,10.591699600219727,-2.141954183578491,5.202352046966553,-4.515081882476807,-10.384664535522461
44.0,11.608681678771973,-2.6844546794891357,4.220792293548584,2.9628570079803467,-3.3584446907043457,-3.0581812858581543,6.211383819580078,-4.3261308670043945,2.6059482097625732,-23.301809310913086,-5.980439186096191,11.024092674255371,-1.784231424331665,3.3675765991210938,-4.018540382385254,-9.713382720947266
45.0,4.623903274536133,-2.135819673538208,5.1015777587890625,2.2313716411590576,-5.2965192794799805,0.7495779395103455,4.4223103523254395,-6.1117167472839355,-1.3794516324996948,-20.082141876220703,-5.820999622344971,8.909687042236328,-4.709421634674072,2.3795785903930664,-3.788226842880249,-10.30349349975586
46.0,10.673567771911621,-5.070309638977051,4.457432270050049,3.556088924407959,-5.724063396453857,0.8512845039367676,3.7256038188934326,-4.740072250366211,-0.16324976086616516,-21.75752067565918,-6.58130407333374,10.107077598571777,-4.009919166564941,2.4067888259887695,-3.433662176132202,-6.5657172203063965
47.0,11.582898139953613,-1.47148597240448,3.4791340827941895,1.8061519861221313,-3.8497042655944824,-2.055250644683838,4.42738151550293,-4.036801815032959,-0.6207982301712036,-22.168472290039062,-7.794896602630615,9.59341812133789,-3.9034905433654785,5.400810241699219,-4.754780292510986,-10.358559608459473
48.0,9.950778007507324,-4.094265937805176,3.7457334995269775,1.9832178354263306,-2.9597244262695312,-3.1572296619415283,5.433854579925537,-4.967629909515381,2.2224478721618652,-21.576187133789062,-7.226925373077393,9.877063751220703,-2.6776793003082275,4.296762466430664,-4.463462829589844,-9.387868881225586
49.0,11.189443588256836,-3.464749574661255,4.572849273681641,2.6341848373413086,-2.498359203338623,-2.6193113327026367,6.667081832885742,-4.482417106628418,1.9145761728286743,-22.212162017822266,-5.77998685836792,9.66574764251709,-0.9294447302818298,4.979545593261719,-3.177219867706299,-9.365358352661133
50.0,9.31066608428955,-3.7465147972106934,5.154109001159668,2.3398544788360596,-6.834005355834961,-0.775799572467804,4.425667762756348,-3.4557745456695557,-2.1840081214904785,-19.552778244018555,-7.289482116699219,9.16486930847168,-2.743675947189331,0.7189812660217285,-3.910585641860962,-7.138908386230469
51.0,10.155030250549316,-5.6478424072265625,0.7487132549285889,12.186779975891113,1.0842145681381226,-0.8244355916976929,-1.0228391885757446,-3.9826345443725586,2.730381727218628,-1.345860242843628,3.05078125,4.629325866699219,-5.038110733032227,6.4246649742126465,-3.9803991317749023,0.314693808555603
52.0,4.287611484527588,0.17687557637691498,4.395225524902344,2.8445255756378174,-0.5186586976051331,-9.382380485534668,-2.380174160003662,-2.216071128845215,5.140349388122559,-4.430323123931885,-15.044038772583008,-2.2265660762786865,1.8910640478134155,-5.358658790588379,-16.02033805847168,-3.8605592250823975
53.0,4.4457807540893555,-1.8455132246017456,5.549899101257324,-3.423646926879883,-7.634199619293213,0.7854040861129761,4.205439567565918,-7.107535362243652,0.5536602735519409,-14.504241943359375,-10.353525161743164,7.512531280517578,-4.594313621520996,-0.4969238042831421,-1.2929173707962036,-2.702035903930664
54.0,9.613516807556152,-2.2572362422943115,4.4465413093566895,-0.3262479603290558,-3.64802885055542,-1.7141169309616089,3.508498430252075,-4.312983512878418,1.461180329322815,-22.66730499267578,-8.586709022521973,9.546175003051758,-3.0748631954193115,3.82909893989563,-3.8347983360290527,-6.2626776695251465
55.0,1.3303142786026,-7.878143787384033,-0.8926421403884888,4.134696006774902,-6.70815896987915,5.134130477905273,0.4890124499797821,5.905984878540039,-0.7176772952079773,0.9183940887451172,-11.859228134155273,7.641912460327148,-1.4300706386566162,-0.4274531900882721,-0.9306360483169556,4.518422603607178
56.0,10.139318466186523,-2.283520221710205,3.728485107421875,1.743526577949524,-1.9481092691421509,-1.7992236614227295,5.7793049812316895,-4.379813194274902,2.7535102367401123,-21.368412017822266,-6.028014659881592,11.070711135864258,-2.1573381423950195,3.3521461486816406,-4.947732925415039,-10.53901481628418
57.0,10.985228538513184,-4.114138126373291,2.260779619216919,1.8380001783370972,-2.735560894012451,-2.542675733566284,5.03911018371582,-4.933362007141113,0.2686290442943573,-24.35272216796875,-8.267931938171387,10.009394645690918,0.02612089365720749,5.065824031829834,-3.723546028137207,-9.807750701904297
58.0,11.339408874511719,-2.3548717498779297,2.991375684738159,2.5356802940368652,-3.2886857986450195,-3.7524266242980957,6.345035552978516,-3.8781259059906006,3.5341992378234863,-24.877107620239258,-5.80102014541626,9.658333778381348,-3.1233584880828857,4.588611602783203,-3.733586072921753,-9.767935752868652
